DateTime	ResolutionCode	OutAreaCode	OutAreaTypeCode	OutAreaName	OutMapCode	InAreaCode	InAreaTypeCode	InAreaName	InMapCode	FlowValue	UpdateTime
2022-01-01 02:45:00.000	PT15M	10YNO-0--------C	CTY	NO CTY	NO	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 04:24:20
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YNL----------L	CTY	NL CTY	NL	1422.6	2022-01-09 17:45:48
2022-01-01 02:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	10Y1001A1001A83F	CTY	DE CTY	DE	253.71	2022-01-01 04:30:49
2022-01-01 02:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	10YLT-1001A0008Q	CTY	LT CTY	LT	0.0	2022-01-01 04:30:49
2022-01-01 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	10YPL-AREA-----S	CTY	PL CTY	PL	302.0	2022-01-02 12:30:51
2022-01-01 02:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	10Y1001A1001A65H	CTY	DK CTY	DK	293.28	2022-01-01 04:31:03
2022-01-01 02:00:00.000	PT60M	RU	CTY	RU CTY	RU	10YLT-1001A0008Q	CTY	LT CTY	LT	398.0	2022-01-01 04:34:01
2022-01-01 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	10YLV-1001A00074	CTY	LV CTY	LV	346.0	2022-01-01 04:34:02
2022-01-01 02:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YCS-CG-TSO---S	CTY	ME CTY	ME	0.0	2022-01-01 04:34:17
2022-01-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	10YAL-KESH-----5	CTY	AL CTY	AL	10.99	2022-01-01 04:34:19
2022-01-01 02:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YFR-RTE------C	CTY	FR CTY	FR	0.0	2022-01-01 04:46:02
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A92E	CTY	UK CTY	GB	10YFR-RTE------C	CTY	FR CTY	FR	745.0	2022-01-01 04:46:04
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10YMK-MEPSO----8	CTY	MK CTY	MK	23.71	2022-01-01 04:47:25
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10YCA-BULGARIA-R	CTY	BG CTY	BG	0.0	2022-01-01 04:47:25
2022-01-01 02:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YGR-HTSO-----Y	CTY	GR CTY	GR	412.0	2022-02-10 18:20:48
2022-01-01 02:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	10YGR-HTSO-----Y	CTY	GR CTY	GR	417.0	2022-01-01 06:50:17
2022-01-01 02:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	10YCA-BULGARIA-R	CTY	BG CTY	BG	0.0	2022-01-01 05:23:39
2022-01-01 02:00:00.000	PT60M	BY	CTY	BY CTY	BY	10Y1001C--00003F	CTY	UA CTY	UA	49.0	2022-01-01 05:24:12
2022-01-01 02:00:00.000	PT60M	RU	CTY	RU CTY	RU	10Y1001C--00003F	CTY	UA CTY	UA	458.0	2022-01-01 05:24:33
2022-01-01 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	RU	CTY	RU CTY	RU	0.0	2022-01-01 05:24:42
2022-01-01 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10YHU-MAVIR----U	CTY	HU CTY	HU	325.17	2022-01-01 03:30:57
2022-01-01 02:00:00.000	PT15M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 03:31:52
2022-01-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YBE----------2	CTY	BE CTY	BE	132.56	2022-01-21 05:34:40
2022-01-01 02:15:00.000	PT15M	10YSI-ELES-----O	CTY	SI CTY	SI	10YAT-APG------L	CTY	AT CTY	AT	74.72	2022-01-01 04:02:20
2022-01-01 02:00:00.000	PT15M	10Y1001A1001A65H	CTY	DK CTY	DK	10Y1001A1001A83F	CTY	DE CTY	DE	1.47	2022-01-01 03:45:51
2022-01-01 02:00:00.000	PT15M	10YNO-0--------C	CTY	NO CTY	NO	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 03:46:25
2022-01-01 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	10YBA-JPCC-----D	CTY	BA CTY	BA	0.0	2022-01-01 03:47:02
2022-01-01 02:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	10YHU-MAVIR----U	CTY	HU CTY	HU	0.0	2022-01-01 03:47:43
2022-01-01 02:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YRO-TEL------P	CTY	RO CTY	RO	86.97	2022-01-01 03:47:43
2022-01-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	403.35	2022-01-01 03:47:45
2022-01-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10Y1001A1001A65H	CTY	DK CTY	DK	582.32	2022-01-09 17:45:46
2022-01-01 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 04:02:29
2022-01-01 02:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	403.57	2022-01-01 04:02:30
2022-01-01 02:00:00.000	PT60M	RU	CTY	RU CTY	RU	10YFI-1--------U	CTY	FI CTY	FI	1443.3	2022-01-01 04:02:47
2022-01-01 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	10YSE-1--------K	CTY	SE CTY	SE	0.0	2022-01-01 04:02:47
2022-01-01 02:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	10YBE----------2	CTY	BE CTY	BE	0.0	2022-01-01 04:02:48
2022-01-01 02:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	10YFR-RTE------C	CTY	FR CTY	FR	2893.22	2022-01-21 05:34:14
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	10Y1001C--00003F	CTY	UA CTY	UA	19.0	2022-01-01 05:24:24
2022-01-01 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	10Y1001A1001A990	CTY	MD CTY	MD	0.0	2022-01-01 04:02:51
2022-01-01 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10YSI-ELES-----O	CTY	SI CTY	SI	352.0	2022-01-01 04:21:43
2022-01-01 02:00:00.000	PT60M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	10YBE----------2	CTY	BE CTY	BE	87.34	2022-01-21 05:34:50
2022-01-01 02:00:00.000	PT60M	10YAT-APG------L	CTY	AT CTY	AT	10YIT-GRTN-----B	CTY	IT CTY	IT	170.0	2022-02-10 18:20:49
2022-01-01 02:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	10YNL----------L	CTY	NL CTY	NL	0.0	2022-01-01 04:16:00
2022-01-01 02:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	10Y1001A1001A83F	CTY	DE CTY	DE	0.11	2022-01-01 04:16:22
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A83F	CTY	DE CTY	DE	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	94.59	2022-01-01 04:16:26
2022-01-01 02:00:00.000	PT60M	10YTR-TEIAS----W	CTY	TR CTY	TR	10Y1001A1001B012	CTY	GE CTY	GE	0.0	2022-01-01 04:17:41
2022-01-01 02:30:00.000	PT15M	10Y1001A1001A65H	CTY	DK CTY	DK	10Y1001A1001A83F	CTY	DE CTY	DE	1.2	2022-01-01 04:17:53
2022-01-01 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 04:21:15
2022-01-01 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10YHU-MAVIR----U	CTY	HU CTY	HU	284.81	2022-01-01 04:21:17
2022-01-01 02:00:00.000	PT60M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YCS-SERBIATSOV	CTY	RS CTY	RS	174.06	2022-01-01 04:21:18
2022-01-01 02:00:00.000	PT60M	10YRO-TEL------P	CTY	RO CTY	RO	10Y1001C--00003F	CTY	UA CTY	UA	0.0	2022-01-01 04:21:22
2022-01-01 02:00:00.000	PT60M	10YRO-TEL------P	CTY	RO CTY	RO	10YCS-SERBIATSOV	CTY	RS CTY	RS	669.72	2022-01-01 04:47:25
2022-01-01 02:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	10YRO-TEL------P	CTY	RO CTY	RO	9.0	2022-01-01 05:22:03
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	407.36	2022-01-01 04:21:37
2022-01-01 02:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	10Y1001C--00003F	CTY	UA CTY	UA	216.18	2022-01-01 04:21:50
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	10YLV-1001A00074	CTY	LV CTY	LV	160.85	2022-01-01 04:22:06
2022-01-01 02:00:00.000	PT60M	10YNL----------L	CTY	NL CTY	NL	10YNO-0--------C	CTY	NO CTY	NO	716.37	2022-01-01 04:22:33
2022-01-01 02:00:00.000	PT60M	10YAL-KESH-----5	CTY	AL CTY	AL	10Y1001C--00100H	CTY	XK CTY	XK	42.88	2022-01-01 04:23:34
2022-01-01 02:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	10YAL-KESH-----5	CTY	AL CTY	AL	0.0	2022-01-01 04:23:34
2022-01-01 02:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	10Y1001C--00100H	CTY	XK CTY	XK	0.0	2022-01-01 04:23:35
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A65H	CTY	DK CTY	DK	10Y1001A1001A83F	CTY	DE CTY	DE	1.33	2022-01-01 04:24:20
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A83F	CTY	DE CTY	DE	10YPL-AREA-----S	CTY	PL CTY	PL	449.53	2022-01-01 04:30:49
2022-01-01 02:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	10YPL-AREA-----S	CTY	PL CTY	PL	497.5	2022-01-02 12:30:51
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10YCS-CG-TSO---S	CTY	ME CTY	ME	0.0	2022-01-01 04:47:25
2022-01-01 02:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	10YCS-CG-TSO---S	CTY	ME CTY	ME	407.15	2022-01-01 04:34:17
2022-01-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	10YBA-JPCC-----D	CTY	BA CTY	BA	2.7	2022-01-01 04:34:19
2022-01-01 02:00:00.000	PT60M	10YAL-KESH-----5	CTY	AL CTY	AL	10YCS-CG-TSO---S	CTY	ME CTY	ME	61.2	2022-01-01 04:34:19
2022-01-01 02:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	10YCS-SERBIATSOV	CTY	RS CTY	RS	0.0	2022-01-01 04:47:25
2022-01-01 02:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	10Y1001A1001A92E	CTY	UK CTY	GB	0.0	2022-01-01 04:46:02
2022-01-01 02:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	10YIT-GRTN-----B	CTY	IT CTY	IT	0.0	2022-01-01 04:47:58
2022-01-01 02:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	10YCA-BULGARIA-R	CTY	BG CTY	BG	0.0	2022-01-01 05:23:34
2022-01-01 02:00:00.000	PT60M	10YTR-TEIAS----W	CTY	TR CTY	TR	10YCA-BULGARIA-R	CTY	BG CTY	BG	0.0	2022-01-01 05:23:39
2022-01-01 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	BY	CTY	BY CTY	BY	0.0	2022-01-01 05:24:12
2022-01-01 02:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	10YSE-1--------K	CTY	SE CTY	SE	533.25	2022-01-02 01:30:54
2022-01-01 02:00:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 03:30:50
2022-01-01 02:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YRO-TEL------P	CTY	RO CTY	RO	83.23	2022-01-01 03:30:50
2022-01-01 02:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 03:30:57
2022-01-01 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10Y1001A1001A83F	CTY	DE CTY	DE	706.45	2022-01-10 17:46:54
2022-01-01 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YAT-APG------L	CTY	AT CTY	AT	1701.55	2022-01-09 17:45:47
2022-01-01 02:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 03:33:41
2022-01-01 02:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10YSI-ELES-----O	CTY	SI CTY	SI	373.0	2022-01-01 04:02:20
2022-01-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YAT-APG------L	CTY	AT CTY	AT	1615.27	2022-01-09 17:45:47
2022-01-01 02:00:00.000	PT60M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YHR-HEP------M	CTY	HR CTY	HR	881.69	2022-01-01 04:17:53
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10YHR-HEP------M	CTY	HR CTY	HR	0.0	2022-01-01 03:46:42
2022-01-01 02:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	10YCS-SERBIATSOV	CTY	RS CTY	RS	9.0	2022-01-01 04:34:28
2022-01-01 02:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 03:47:43
2022-01-01 02:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10YHU-MAVIR----U	CTY	HU CTY	HU	301.48	2022-01-01 03:47:43
2022-01-01 02:30:00.000	PT15M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 04:00:50
2022-01-01 02:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YAT-APG------L	CTY	AT CTY	AT	1596.11	2022-01-09 17:45:47
2022-01-01 02:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	10Y1001A1001A92E	CTY	UK CTY	GB	0.0	2022-01-01 04:01:07
2022-01-01 02:30:00.000	PT15M	10YSI-ELES-----O	CTY	SI CTY	SI	10YAT-APG------L	CTY	AT CTY	AT	77.44	2022-01-01 04:15:49
2022-01-01 02:30:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 04:02:27
2022-01-01 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	10YHU-MAVIR----U	CTY	HU CTY	HU	0.0	2022-01-01 04:02:28
2022-01-01 02:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	0.0	2022-01-01 04:02:37
2022-01-01 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	10Y1001A1001A39I	CTY	EE CTY	EE	904.41	2022-01-01 04:22:05
2022-01-01 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	RU	CTY	RU CTY	RU	0.0	2022-01-01 04:02:45
2022-01-01 02:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	10YFI-1--------U	CTY	FI CTY	FI	86.06	2022-01-01 04:02:46
2022-01-01 02:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	10YFI-1--------U	CTY	FI CTY	FI	1109.21	2022-01-01 04:02:48
2022-01-01 02:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	10YFR-RTE------C	CTY	FR CTY	FR	0.0	2022-01-01 04:02:48
2022-01-01 02:00:00.000	PT60M	10YIE-1001A00010	CTY	IE CTY	IE	10Y1001A1001A92E	CTY	UK CTY	GB	429.54	2022-01-01 04:02:48
2022-01-01 02:00:00.000	PT60M	10YRO-TEL------P	CTY	RO CTY	RO	10Y1001A1001A990	CTY	MD CTY	MD	0.0	2022-01-01 04:02:51
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YBE----------2	CTY	BE CTY	BE	111.7	2022-01-21 05:34:40
2022-01-01 02:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	0.0	2022-01-01 04:15:51
2022-01-01 02:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	10YPL-AREA-----S	CTY	PL CTY	PL	0.0	2022-01-01 04:15:55
2022-01-01 02:00:00.000	PT60M	10YNL----------L	CTY	NL CTY	NL	10YBE----------2	CTY	BE CTY	BE	344.43	2022-01-21 05:35:13
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YAT-APG------L	CTY	AT CTY	AT	1555.04	2022-01-09 17:45:47
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	3318.8	2022-01-01 04:16:22
2022-01-01 02:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	969.79	2022-01-01 04:16:27
2022-01-01 02:00:00.000	PT60M	10Y1001A1001B004	CTY	AM CTY	AM	10Y1001A1001B012	CTY	GE CTY	GE	0.0	2022-01-01 04:17:24
2022-01-01 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	RU	CTY	RU CTY	RU	0.0	2022-01-01 04:17:34
2022-01-01 02:00:00.000	PT60M	RU	CTY	RU CTY	RU	10Y1001A1001B012	CTY	GE CTY	GE	522.71	2022-01-01 04:17:37
2022-01-01 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	10YTR-TEIAS----W	CTY	TR CTY	TR	175.39	2022-01-01 04:17:41
2022-01-01 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	10YHU-MAVIR----U	CTY	HU CTY	HU	0.0	2022-01-01 04:21:17
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10YHU-MAVIR----U	CTY	HU CTY	HU	0.0	2022-01-01 04:21:18
2022-01-01 02:00:00.000	PT60M	10YIT-GRTN-----B	CTY	IT CTY	IT	10YAT-APG------L	CTY	AT CTY	AT	0.0	2022-01-01 04:21:43
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	10YNL----------L	CTY	NL CTY	NL	236.95	2022-01-01 04:31:03
2022-01-01 02:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	10YNL----------L	CTY	NL CTY	NL	0.0	2022-01-01 04:22:33
2022-01-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10Y1001A1001A65H	CTY	DK CTY	DK	742.99	2022-01-09 17:45:46
2022-01-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	10Y1001C--00100H	CTY	XK CTY	XK	376.5	2022-01-01 04:23:33
2022-01-01 02:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	10YCS-CG-TSO---S	CTY	ME CTY	ME	0.0	2022-01-01 04:23:34
2022-01-01 02:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	10YCS-SERBIATSOV	CTY	RS CTY	RS	0.0	2022-01-01 04:23:35
2022-01-01 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	10YPL-AREA-----S	CTY	PL CTY	PL	0.0	2022-01-01 04:30:49
2022-01-01 02:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	10YNO-0--------C	CTY	NO CTY	NO	1091.06	2022-01-02 01:30:54
2022-01-01 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	10YLT-1001A0008Q	CTY	LT CTY	LT	0.0	2022-01-01 04:34:02
